Id,BIRTHDATE,DEATHDATE,SSN,FIRST,LAST,GENDER,RACE,ETHNICITY,BIRTHPLACE,ADDRESS,CITY,STATE,ZIP,HEALTHCARE_EXPENSES,HEALTHCARE_COVERAGE
bd87aad7-d728-4c7d-9937-34a932e5ea00,1935-08-16,,924-21-7035,Elizabeth,Miller,F,hispanic,hispanic,"Synthetic City, ST",9692 Main St,Synthetic City,ST,27221,5314.76151038913,91273.23355343341
44887dc3-753a-45e6-b806-a5a22289e59d,2004-05-03,,238-55-4998,Patricia,Williams,F,asian,nonhispanic,"Synthetic City, ST",6711 Main St,Synthetic City,ST,24546,484.17274362953924,36100.01299055512
8fc9622f-e049-4ae1-9e61-d7875415ea0f,1984-03-19,,782-51-2148,James,Jones,M,white,nonhispanic,"Synthetic City, ST",4444 Main St,Synthetic City,ST,30278,6285.838660894425,43098.77822857292
3585fbaa-efea-49de-86fb-21c3939117ac,2007-11-21,,433-12-3924,James,Jones,M,white,nonhispanic,"Synthetic City, ST",6579 Main St,Synthetic City,ST,29723,933.9692450270763,28679.199493312968
c58a644d-92df-408f-80f7-30529b3c9bd0,2007-10-01,,125-34-2322,Barbara,Williams,F,white,hispanic,"Synthetic City, ST",3802 Main St,Synthetic City,ST,92866,3063.7682984245585,75003.57198915292
1c1ff2c4-e81d-4670-8d4a-a71a43a77c42,1981-08-08,,940-30-9412,Michael,Smith,M,black,nonhispanic,"Synthetic City, ST",8645 Main St,Synthetic City,ST,32778,1072.095437109586,93369.2298986609
859f3818-15c3-4b04-89d9-55760a12d921,2007-12-23,,872-71-1782,David,Smith,M,asian,hispanic,"Synthetic City, ST",1018 Main St,Synthetic City,ST,43176,557.4028924755887,17790.38598065842
1b00af65-9180-4e32-b3ba-e3e55b91cdef,1981-06-24,,306-21-9618,Linda,Miller,F,hispanic,hispanic,"Synthetic City, ST",2598 Main St,Synthetic City,ST,45007,3857.6656004999727,70629.79094639931
1833a1a0-4b7e-4760-8b0d-d29fe506f70b,1935-02-03,,364-71-2872,Jennifer,Williams,F,black,nonhispanic,"Synthetic City, ST",5223 Main St,Synthetic City,ST,73554,1738.2506678203815,15296.636810643893
a6c559ac-38cc-485b-ac02-77e194048825,2007-03-17,,659-77-7651,Elizabeth,Williams,F,white,nonhispanic,"Synthetic City, ST",1683 Main St,Synthetic City,ST,83503,1739.8828537786437,15445.444184891478
475738c4-2a5d-4991-8a2c-e822ee45ed4b,2007-03-27,,685-59-5024,Jennifer,Garcia,F,white,nonhispanic,"Synthetic City, ST",2167 Main St,Synthetic City,ST,84807,2322.8795386837505,45747.13178785237
18fc945d-03a2-47dd-b953-64a2f5aaeb6b,1935-03-10,,175-91-2637,Linda,Brown,F,white,nonhispanic,"Synthetic City, ST",3576 Main St,Synthetic City,ST,97013,1891.1439879740724,65720.3624981477
a6830184-7125-418b-aee4-039a1f2bf57f,2007-08-14,,435-83-1742,Patricia,Smith,F,black,nonhispanic,"Synthetic City, ST",6123 Main St,Synthetic City,ST,48461,850.2083886112777,78079.563595799
89d26ad4-b68f-41f9-bf67-204d6abb2091,2007-02-14,,453-96-7898,Richard,Smith,M,hispanic,nonhispanic,"Synthetic City, ST",4561 Main St,Synthetic City,ST,56441,6939.003880913942,30915.89324416608
12d9a9de-9123-4b96-9a36-c304190d462b,2007-05-17,,128-57-7926,Mary,Miller,F,asian,nonhispanic,"Synthetic City, ST",3132 Main St,Synthetic City,ST,94951,1041.101312676063,34115.40322666026
a9abb547-8d20-4853-bdf3-779228a3587f,2007-01-23,,771-96-1369,Robert,Smith,M,white,nonhispanic,"Synthetic City, ST",344 Main St,Synthetic City,ST,50512,3136.0567007299915,21523.33448601539
d19d238d-498c-4e29-841c-f0580d60fd67,2007-11-22,,949-40-4889,Barbara,Miller,F,white,nonhispanic,"Synthetic City, ST",7581 Main St,Synthetic City,ST,37975,4369.705305769105,87668.96331264601
6391e872-241a-44e8-9986-4816cbe6e3f4,1943-03-22,,587-78-3287,James,Jones,M,white,hispanic,"Synthetic City, ST",9291 Main St,Synthetic City,ST,21329,687.0017929917235,74393.6188517518
17992fc4-8d5e-4e05-aa48-c0aa63adbaf3,1935-06-16,,620-59-1827,James,Johnson,M,white,nonhispanic,"Synthetic City, ST",7019 Main St,Synthetic City,ST,65424,4012.376069639993,15017.796621029966
d1e88fca-69a4-43c3-96a5-9d20284994d9,2007-05-01,,532-22-2727,James,Williams,M,asian,hispanic,"Synthetic City, ST",4080 Main St,Synthetic City,ST,56153,1600.5020155678908,81715.8597425035
a1dc630d-b399-4b60-8d69-91e3eca01eb0,2007-01-17,,621-78-5264,Barbara,Jones,F,white,nonhispanic,"Synthetic City, ST",9331 Main St,Synthetic City,ST,14566,2168.912357929464,63778.450835794945
12dacf31-236a-4fa7-98c2-0a7fd49e2202,2007-09-16,,301-98-1316,William,Miller,M,white,nonhispanic,"Synthetic City, ST",5121 Main St,Synthetic City,ST,51019,16845.97541178637,17170.805940808987
a4e98c7c-e4b7-4dc6-b6cd-34248eda79e1,2007-02-05,,315-69-6679,Elizabeth,Miller,F,black,nonhispanic,"Synthetic City, ST",8768 Main St,Synthetic City,ST,17912,3164.319547398508,15564.046154329602
f4e919b1-8062-4170-8421-47167af4dc13,2007-12-22,,320-88-8656,Patricia,Johnson,F,asian,nonhispanic,"Synthetic City, ST",8585 Main St,Synthetic City,ST,96134,999.9014960656591,49674.13752299969
1e1ce80d-dc9c-46f2-86b2-c6369e354cfc,1969-10-16,,888-75-4358,Jennifer,Johnson,F,white,nonhispanic,"Synthetic City, ST",298 Main St,Synthetic City,ST,59510,9275.72839266004,69960.14814949343
027ebeaf-1139-4f72-8cc6-f3be4e8d1f5a,1980-07-09,,228-57-6115,Barbara,Miller,F,asian,nonhispanic,"Synthetic City, ST",6122 Main St,Synthetic City,ST,14023,2777.439198266273,20853.276526581398
29feca70-3427-468d-9e50-aec421912ebe,2007-05-01,,232-19-1590,Mary,Miller,F,white,nonhispanic,"Synthetic City, ST",5123 Main St,Synthetic City,ST,72838,1896.801686021777,80108.26791328461
d45feadc-f718-4c1f-b8db-a276cf36e5ef,1935-04-17,,355-29-6312,Robert,Johnson,M,hispanic,hispanic,"Synthetic City, ST",9652 Main St,Synthetic City,ST,20699,2316.1667362230755,95128.83659393972
39fb4d55-5c41-4cdf-a8b0-4bb2114f31a6,2007-03-19,,118-41-1534,Mary,Miller,F,black,hispanic,"Synthetic City, ST",3847 Main St,Synthetic City,ST,96071,2304.421795254895,31691.749215278054
922875ab-cf3d-42f7-8664-92e39f29ba3b,1935-01-08,,152-11-7889,Robert,Brown,M,black,nonhispanic,"Synthetic City, ST",2885 Main St,Synthetic City,ST,30599,2410.2323513891374,68406.60450710317
ad617b84-d9b0-4128-8994-8937bf2013e5,1991-10-22,,808-61-4138,Jennifer,Garcia,F,white,nonhispanic,"Synthetic City, ST",3710 Main St,Synthetic City,ST,79816,1055.635886793703,52513.35644250156
7b55d59d-2259-4bcc-91c8-fba0619350c6,1965-11-20,,975-80-6203,Elizabeth,Brown,F,white,nonhispanic,"Synthetic City, ST",6449 Main St,Synthetic City,ST,46513,10937.160007576262,88274.45347983454
22ebeb5f-f36c-420c-810d-764651c0dbde,1935-12-02,,133-85-4938,David,Jones,M,hispanic,nonhispanic,"Synthetic City, ST",2093 Main St,Synthetic City,ST,39422,2920.069611280265,82711.10365549388
c91a03d0-2103-4e45-978b-767ee84811c5,1998-01-27,,231-33-4177,Elizabeth,Williams,F,white,nonhispanic,"Synthetic City, ST",6140 Main St,Synthetic City,ST,41865,873.5529391709672,54693.465488193586
7b08bde7-0d15-4879-8e82-3ef3e5bec35b,1983-11-19,,978-53-3438,John,Johnson,M,black,nonhispanic,"Synthetic City, ST",1581 Main St,Synthetic City,ST,46823,415.9993583405771,68354.29790945566
fd319bec-f8ec-48f9-ac08-2db7e78bb684,1935-04-03,,271-37-3305,Mary,Smith,F,white,nonhispanic,"Synthetic City, ST",2485 Main St,Synthetic City,ST,55898,5163.540287343765,60343.12624130269
b17df54a-b01b-4381-b453-6604f07ef102,1935-04-12,,763-97-3959,Elizabeth,Johnson,F,hispanic,hispanic,"Synthetic City, ST",7927 Main St,Synthetic City,ST,51536,1017.6524750129006,93165.26935414228
f21cf10e-ed0e-4b1c-ae36-763cfb75a6bd,1935-08-23,,254-32-8119,Elizabeth,Miller,F,hispanic,hispanic,"Synthetic City, ST",4068 Main St,Synthetic City,ST,54010,5682.257283022751,21932.607232512957
0502b37a-5348-433f-9460-9a74e3c94ac2,2007-02-26,,721-29-8979,Mary,Williams,F,white,nonhispanic,"Synthetic City, ST",5814 Main St,Synthetic City,ST,46182,7542.204635540804,20628.709024304804
472785f6-2bc4-4045-be06-421c52a30465,1935-07-26,,642-95-5666,Barbara,Johnson,F,white,hispanic,"Synthetic City, ST",417 Main St,Synthetic City,ST,95370,1416.0594474571462,88575.48232668958
0e584a7b-a8ac-4707-afc1-1db3483eaa55,1935-09-19,,788-92-5053,Richard,Miller,M,hispanic,nonhispanic,"Synthetic City, ST",5059 Main St,Synthetic City,ST,70978,2424.0206060979367,91128.0338712881
285228ad-6a0c-4ba2-b0f5-082092e0627a,1966-04-24,,897-81-6779,Linda,Miller,F,white,nonhispanic,"Synthetic City, ST",6808 Main St,Synthetic City,ST,27247,8759.76599177813,3424.3866027813488
58c7166e-107a-45e8-9cbc-b1e5f44e7164,1935-06-16,,853-35-3687,Barbara,Williams,F,black,nonhispanic,"Synthetic City, ST",5821 Main St,Synthetic City,ST,27653,11025.749601166975,26476.699060715626
5f2d08af-4d9a-43f6-99db-f021becb85aa,1935-06-06,,819-77-3986,David,Brown,M,hispanic,nonhispanic,"Synthetic City, ST",7707 Main St,Synthetic City,ST,77605,561.9602953942981,68522.65949288472
d7c75db9-6720-4f59-b644-9c66c6c147ec,1957-12-20,,816-63-8073,Richard,Jones,M,asian,hispanic,"Synthetic City, ST",2234 Main St,Synthetic City,ST,31703,6010.292314208218,81191.25301107312
733660d7-4ab1-4ad7-b738-ae46fb524322,2007-09-12,,771-85-4901,Patricia,Miller,F,hispanic,nonhispanic,"Synthetic City, ST",6593 Main St,Synthetic City,ST,66052,8976.387829036295,12254.009301014956
7249ecba-6c4b-4b01-8d1e-a9627505270e,1935-02-17,,356-72-9229,Mary,Williams,F,white,hispanic,"Synthetic City, ST",2412 Main St,Synthetic City,ST,41587,1344.3271468938108,99589.47533510496
28e82e1c-7a3d-4d56-82f8-4858e733f0d0,1969-04-23,,265-95-9899,Linda,Brown,F,white,nonhispanic,"Synthetic City, ST",2456 Main St,Synthetic City,ST,99322,5351.818304971798,72404.2385723004
589b4c45-9db0-4d0a-9e83-66e72117b45f,2007-09-26,,826-53-2953,Elizabeth,Jones,F,white,nonhispanic,"Synthetic City, ST",2647 Main St,Synthetic City,ST,28224,2703.716278688404,9601.812631851702
f21cba8f-bbae-4566-81fa-eeba5f795f7a,1935-10-05,,488-98-6060,Patricia,Garcia,F,white,nonhispanic,"Synthetic City, ST",9091 Main St,Synthetic City,ST,48346,3286.1258467412595,5990.6141014908435
447bdb4d-db6b-4c03-b867-1437628960da,1935-01-14,,575-47-4457,Robert,Williams,M,white,nonhispanic,"Synthetic City, ST",8410 Main St,Synthetic City,ST,21103,1926.6147863354047,71456.45032882552
cfcaad24-6dce-41b9-bdae-b090d9b19449,2007-08-22,,546-95-1508,Jennifer,Johnson,F,white,nonhispanic,"Synthetic City, ST",8134 Main St,Synthetic City,ST,57571,14091.820038314532,2345.377574406837
ab26f3ae-6277-4d2c-8699-da6bbf45e7c9,1959-06-20,,604-10-3828,Jennifer,Garcia,F,white,nonhispanic,"Synthetic City, ST",6565 Main St,Synthetic City,ST,23732,525.1896220260026,8649.824746398526
b79694e6-ba5e-47a9-be37-ab7e8d1976d9,1935-07-06,,530-86-5638,Barbara,Williams,F,white,nonhispanic,"Synthetic City, ST",4495 Main St,Synthetic City,ST,33355,4103.960458081363,68979.36006026829
e54fa92f-f2da-4723-b201-587bd6f50194,2007-05-27,,452-59-7994,Mary,Williams,F,white,nonhispanic,"Synthetic City, ST",9710 Main St,Synthetic City,ST,73932,6577.119209421283,66562.42440773349
4b405f3e-307f-432a-9ee5-007b0b29b790,2007-03-20,,715-28-7193,Robert,Jones,M,white,nonhispanic,"Synthetic City, ST",8596 Main St,Synthetic City,ST,41689,1412.305983120261,51833.9876154853
df3805a8-549a-47b3-8b39-6e51a6c4f83a,1987-04-09,,909-82-5464,Barbara,Brown,F,black,nonhispanic,"Synthetic City, ST",7153 Main St,Synthetic City,ST,25408,11710.120510985222,44950.71126269447
987a128e-900a-4d24-be98-7a174f6f7f84,1979-04-14,,346-37-1154,John,Johnson,M,black,nonhispanic,"Synthetic City, ST",5201 Main St,Synthetic City,ST,89064,10478.308063891718,11130.999291332622
e9c03d57-49f5-4fac-94c5-50e610ace12f,2007-04-12,,247-13-9231,David,Smith,M,white,nonhispanic,"Synthetic City, ST",5002 Main St,Synthetic City,ST,26210,1435.61407838076,89256.36347108995
c1eef73b-4623-4345-8118-2675b7ef386b,1991-09-19,,838-61-5803,Elizabeth,Johnson,F,black,hispanic,"Synthetic City, ST",6199 Main St,Synthetic City,ST,47655,12115.862589737919,4073.233772863172
28c0510d-be5c-4520-b014-7dc789d64aca,1935-07-11,,608-64-7237,Mary,Williams,F,white,nonhispanic,"Synthetic City, ST",5707 Main St,Synthetic City,ST,95984,11900.014766986242,30514.107618029153
486c5cb9-4194-4801-8d30-a683126f763b,1942-10-11,,595-62-9680,Patricia,Johnson,F,white,nonhispanic,"Synthetic City, ST",6532 Main St,Synthetic City,ST,50680,7457.162162700515,69743.08990959649
8bcb9ea2-f2fa-4c39-9a50-12baac0b4379,1974-08-04,,593-72-7551,Barbara,Brown,F,white,nonhispanic,"Synthetic City, ST",8344 Main St,Synthetic City,ST,27341,1555.1054875366576,56254.59826169988
b10f7441-51ab-47ff-bc6c-3b52e4f0a202,2007-07-08,,851-65-1083,Linda,Williams,F,black,nonhispanic,"Synthetic City, ST",1872 Main St,Synthetic City,ST,73581,2163.5914403238,68632.56591403256
10cf16fd-f7b2-442b-99b3-ba02518f95dd,1981-01-24,,164-57-6974,Jennifer,Brown,F,black,nonhispanic,"Synthetic City, ST",9041 Main St,Synthetic City,ST,79171,7051.8207830945385,90073.90107666353
879c1b95-c855-4a75-aa0b-0a6f378ec32b,1935-07-14,,250-75-5519,Patricia,Brown,F,white,nonhispanic,"Synthetic City, ST",1954 Main St,Synthetic City,ST,40646,1460.8853948902665,72778.16369134188
80384937-c9a9-466a-b892-af70ed1d33cf,2005-08-15,,725-92-4805,David,Johnson,M,black,nonhispanic,"Synthetic City, ST",1364 Main St,Synthetic City,ST,53777,2455.129680864961,41643.76005394954
1a002a1e-e341-49ee-834b-31d232e6ecd6,1963-10-19,,681-62-6589,Jennifer,Johnson,F,white,nonhispanic,"Synthetic City, ST",4280 Main St,Synthetic City,ST,86099,3394.141498512768,57174.3122692423
b5e06a40-45b8-4521-8d92-42191e5e8f1b,2007-06-14,,252-33-4073,Barbara,Brown,F,white,nonhispanic,"Synthetic City, ST",3252 Main St,Synthetic City,ST,51100,652.9133126495852,42353.949007049
6416d1a7-0d77-4926-82be-d9445e342ab1,2007-03-06,,513-11-1037,Barbara,Jones,F,hispanic,hispanic,"Synthetic City, ST",206 Main St,Synthetic City,ST,85993,12995.883416876175,79911.73725308641
118be6ae-92c3-49e5-a97c-0cd4f93b63e9,1935-02-02,,927-51-1232,Elizabeth,Williams,F,hispanic,nonhispanic,"Synthetic City, ST",3459 Main St,Synthetic City,ST,17028,2568.012206105046,38607.75780237353
4179858c-c6fd-4b55-b59f-27a67c33e824,1997-03-12,,472-68-8394,Jennifer,Smith,F,asian,nonhispanic,"Synthetic City, ST",5608 Main St,Synthetic City,ST,10452,3989.1767733755914,54527.25168527366
0647b8d3-cecc-4f62-85da-3637e92a3906,2007-05-06,,392-54-4189,Patricia,Williams,F,white,nonhispanic,"Synthetic City, ST",1491 Main St,Synthetic City,ST,27776,12021.354709848423,44778.31601500109
f8e27288-c922-4e30-8d8b-378f93aeff85,2007-05-21,,107-44-7945,Linda,Miller,F,black,nonhispanic,"Synthetic City, ST",4939 Main St,Synthetic City,ST,24209,2016.6976876809197,83780.62205024465
8f0c4be1-b50e-4d0e-b3cf-7fb0833ba17a,2007-12-22,,984-54-9015,Jennifer,Garcia,F,black,hispanic,"Synthetic City, ST",1685 Main St,Synthetic City,ST,10130,1118.0505856916109,94135.46325147414
b95ce5ad-ee8f-4094-adc1-54d4ba3e2811,1972-07-23,,482-28-7657,Mary,Jones,F,black,nonhispanic,"Synthetic City, ST",3818 Main St,Synthetic City,ST,88756,5209.083600678925,26815.967800691633
7084dc56-6355-40b5-8f57-568b04a186b8,2007-11-27,,458-89-6448,John,Brown,M,white,nonhispanic,"Synthetic City, ST",902 Main St,Synthetic City,ST,38515,788.3599464386093,62455.2071613676
0ae3cd5a-6b02-4b86-aa6e-69e63c1ba58e,1935-01-25,,278-25-3605,John,Johnson,M,white,nonhispanic,"Synthetic City, ST",6480 Main St,Synthetic City,ST,20881,9405.539166970424,8521.559047660776
09b17fed-5ae9-4034-a70c-455bd2971a41,1935-03-25,,643-67-8384,Barbara,Jones,F,white,nonhispanic,"Synthetic City, ST",5862 Main St,Synthetic City,ST,45863,11563.91356804661,93821.78333203193
f59533b3-9a06-4453-b9c7-000df9dc3c01,2007-05-20,,497-57-5211,Mary,Smith,F,black,hispanic,"Synthetic City, ST",9485 Main St,Synthetic City,ST,18961,10799.55434443851,4242.9850926263725
4399aa71-6495-4ecb-8d31-d059103cd1bd,1957-02-20,,740-12-7170,Elizabeth,Miller,F,white,nonhispanic,"Synthetic City, ST",2783 Main St,Synthetic City,ST,72338,28836.695031571424,4011.46938982917
4c7c355f-3089-47b5-85da-676e2403071a,2007-09-10,,452-96-6672,Linda,Jones,F,white,nonhispanic,"Synthetic City, ST",9496 Main St,Synthetic City,ST,29402,3018.5533985170437,97384.97825335465
97f2d69e-eee5-441d-b0eb-7586ad9faa1e,1935-09-05,,722-45-2927,Elizabeth,Williams,F,white,nonhispanic,"Synthetic City, ST",1797 Main St,Synthetic City,ST,84275,1486.3096689344168,76796.29938697572
9f053a55-a083-4902-bf4c-a3f8b4b86ea3,2007-10-01,,788-41-1225,David,Garcia,M,asian,nonhispanic,"Synthetic City, ST",3304 Main St,Synthetic City,ST,94855,808.9488318179173,7537.400785359294
c2063364-d68e-4b9c-917c-7709e4a0ecb0,1986-01-18,,251-19-9664,Barbara,Williams,F,black,hispanic,"Synthetic City, ST",4944 Main St,Synthetic City,ST,49163,6746.413828459434,53908.784721727185
93b5391b-8b0e-42be-8850-147e8dc385ea,1968-11-16,,795-32-9059,Jennifer,Smith,F,white,hispanic,"Synthetic City, ST",5475 Main St,Synthetic City,ST,57562,2325.699434142938,62834.74724429471
f2978c4b-b1d1-417d-83d6-6ff6da3e484d,2007-10-12,,377-59-6966,David,Smith,M,white,nonhispanic,"Synthetic City, ST",864 Main St,Synthetic City,ST,23628,564.1944509355639,32954.52790596718
8d69aece-8e1b-4b54-a3c5-16a9f36dba9e,1940-03-03,,523-58-3461,John,Miller,M,white,nonhispanic,"Synthetic City, ST",9636 Main St,Synthetic City,ST,98490,6488.962130553091,73911.35481949312
45c7a657-d447-4a6b-a4d7-cf6e2b25f03f,2007-03-25,,788-43-9245,Jennifer,Johnson,F,white,nonhispanic,"Synthetic City, ST",244 Main St,Synthetic City,ST,49679,1514.2533859083999,58877.80491719209
b88587a3-83e5-4c94-9bc3-148a7179d695,1935-01-24,,158-43-7488,Patricia,Garcia,F,white,nonhispanic,"Synthetic City, ST",5270 Main St,Synthetic City,ST,70652,4777.68374448827,75938.14550764841
2dac2209-dc42-43c5-95d4-46d7e0ef0643,1935-03-22,,419-63-1397,Patricia,Williams,F,hispanic,nonhispanic,"Synthetic City, ST",2881 Main St,Synthetic City,ST,56840,1001.8412790421777,20865.77419004857
ea46f318-b9e0-48b8-a3bc-4c94ace50e89,2007-10-14,,467-26-1036,Richard,Jones,M,asian,nonhispanic,"Synthetic City, ST",4131 Main St,Synthetic City,ST,54866,2749.1064147339093,90371.32251373265
3ae7e8bf-c283-4191-8700-abb63d05ef1b,2007-05-23,,808-63-2902,Elizabeth,Johnson,F,asian,nonhispanic,"Synthetic City, ST",7764 Main St,Synthetic City,ST,38412,495.88599586098053,93170.05003996244
d7c5fd3e-21b5-4011-89a9-f5f6b09061d6,2007-07-05,,222-63-3765,Richard,Garcia,M,white,nonhispanic,"Synthetic City, ST",8278 Main St,Synthetic City,ST,42330,2234.171872647018,64263.41255979791
c652fb08-f4f7-4f95-94cc-f1e20c0a599d,2007-07-14,,211-26-8017,Elizabeth,Garcia,F,white,nonhispanic,"Synthetic City, ST",3165 Main St,Synthetic City,ST,63097,387.7268582464359,25677.091012262234
303382c1-4783-4a27-819c-dbf9ab9a2848,2007-01-06,,806-49-4441,Barbara,Brown,F,black,nonhispanic,"Synthetic City, ST",9227 Main St,Synthetic City,ST,62002,905.1963053074074,71018.03483007738
7671c18b-40f3-4fb9-aece-a09cadbd343e,2007-10-16,,664-78-8515,William,Smith,M,white,nonhispanic,"Synthetic City, ST",7859 Main St,Synthetic City,ST,47224,7998.664733914296,8624.929930644043
629b24d5-59d7-473a-ad7f-5160387d07e3,1986-04-23,,251-63-7909,Richard,Miller,M,hispanic,nonhispanic,"Synthetic City, ST",6820 Main St,Synthetic City,ST,76273,8714.434378155836,96741.60633381891
ac18cc47-f4d5-47fe-bef1-caf32417b104,2002-10-24,,388-30-2198,Jennifer,Brown,F,white,hispanic,"Synthetic City, ST",7956 Main St,Synthetic City,ST,17596,2953.5664960065983,48572.02729292649
4c7218f0-77f1-4c1c-b443-3e9df6574c8f,1935-11-16,,618-94-8897,Barbara,Brown,F,white,nonhispanic,"Synthetic City, ST",881 Main St,Synthetic City,ST,69722,1490.908653220916,31713.564289122176
9f0d6bec-741a-4ffa-8ac7-669a9888f330,1935-01-19,,595-26-5122,Barbara,Smith,F,white,nonhispanic,"Synthetic City, ST",7233 Main St,Synthetic City,ST,76380,2031.1310325359327,55902.37327453209
cfd72d73-ae3c-43fc-a8c7-a91c09e63782,2007-06-13,,595-72-5608,Michael,Smith,M,white,nonhispanic,"Synthetic City, ST",5395 Main St,Synthetic City,ST,83545,7560.4075671234605,81111.83259761943
cf3ed0aa-18cd-4d80-adfc-6ef71108e0a8,1946-09-28,,331-36-1112,Patricia,Smith,F,white,hispanic,"Synthetic City, ST",7777 Main St,Synthetic City,ST,58703,4194.9263788215785,5952.35732575422
b8cda341-fe9a-472b-887d-eacfaa551f19,1990-01-16,,117-21-6788,Elizabeth,Garcia,F,white,nonhispanic,"Synthetic City, ST",2326 Main St,Synthetic City,ST,61372,2441.632797878302,23256.192261235865
105bcff8-2db9-49a4-a0eb-0a366408911f,1935-02-12,,158-12-7949,Jennifer,Miller,F,black,nonhispanic,"Synthetic City, ST",6237 Main St,Synthetic City,ST,40455,5464.927919394795,22973.634817137558
66b24d25-2e09-4899-97ed-4da03e187b47,2007-11-15,,571-48-9436,Jennifer,Garcia,F,white,nonhispanic,"Synthetic City, ST",7233 Main St,Synthetic City,ST,17125,2491.29276764362,54592.99162067587
e57c4078-071c-490f-a697-0a29bee261e6,2007-05-18,,494-59-3119,Jennifer,Johnson,F,hispanic,nonhispanic,"Synthetic City, ST",2977 Main St,Synthetic City,ST,91919,1354.107980038251,81634.74108268724
02c45eb3-f7c5-4aa0-a65f-f7e5270b60ef,2007-01-23,,990-33-4466,Elizabeth,Miller,F,hispanic,hispanic,"Synthetic City, ST",4972 Main St,Synthetic City,ST,24731,637.3920380202642,27574.422691906475
e9fd45f9-d6fd-46e9-a48e-2d29003f55d8,1935-07-04,,946-22-5592,Linda,Brown,F,asian,nonhispanic,"Synthetic City, ST",6670 Main St,Synthetic City,ST,49347,4424.963134137884,21162.12189270369
810a86b4-f17b-4613-81ab-db8cef3c84b7,2007-08-09,,172-68-6071,Linda,Jones,F,white,nonhispanic,"Synthetic City, ST",9205 Main St,Synthetic City,ST,42492,3275.42295017191,1958.4731813358403
bb2a91b3-b678-4570-9d4c-d574b7935431,1970-07-05,,950-36-1423,William,Miller,M,white,nonhispanic,"Synthetic City, ST",8506 Main St,Synthetic City,ST,28736,1432.05620213063,4335.879060847303
56afa81a-8928-40ee-b3e3-4b373d97948e,1963-03-21,,764-52-2806,Richard,Smith,M,white,nonhispanic,"Synthetic City, ST",6997 Main St,Synthetic City,ST,40204,2746.2834025655156,24607.243124676093
469ecf4d-664f-4dfd-85ce-b79a5e03087e,1995-12-05,,421-40-8294,Patricia,Williams,F,black,nonhispanic,"Synthetic City, ST",8498 Main St,Synthetic City,ST,60439,1824.8699219517323,29200.314207726686
b951e98e-37eb-409d-8f8d-5818df37d047,1974-04-16,,492-31-1530,Patricia,Johnson,F,white,nonhispanic,"Synthetic City, ST",9994 Main St,Synthetic City,ST,83009,59286.63111875118,86108.32560030055
0941d50b-5f69-452d-a658-b95b581b1597,2007-08-14,,556-31-9638,Patricia,Garcia,F,white,nonhispanic,"Synthetic City, ST",1511 Main St,Synthetic City,ST,68347,4939.142342157181,41819.733223365765
1e4bf7bd-06e0-49ae-a88d-a2c6fdb0bb53,2007-11-25,,651-77-6413,Linda,Smith,F,black,hispanic,"Synthetic City, ST",4583 Main St,Synthetic City,ST,85056,6283.679436095878,21673.60069920158
9c95e0af-0354-4621-8cf9-4c1689ed7f86,1935-10-01,,403-58-9743,Mary,Johnson,F,hispanic,nonhispanic,"Synthetic City, ST",6036 Main St,Synthetic City,ST,85703,3201.3580974300935,76367.38767443899
f078bc7d-38c1-4aa3-8b60-48e92677655e,2007-04-10,,919-31-8842,Robert,Johnson,M,hispanic,nonhispanic,"Synthetic City, ST",7750 Main St,Synthetic City,ST,81761,1514.6867461141646,65961.78847870603
d34752ee-b7ef-4a4d-91bd-d496641a4f60,2007-10-10,,769-96-3281,Robert,Brown,M,white,nonhispanic,"Synthetic City, ST",4745 Main St,Synthetic City,ST,89780,3626.1189747750605,41112.64422864781
54aabbcb-d4c9-4ddc-b7a0-0b71d30bf5f2,1995-06-09,,176-37-4084,Jennifer,Jones,F,white,nonhispanic,"Synthetic City, ST",4084 Main St,Synthetic City,ST,97965,690.1735230526825,33826.4927044913
0e047c73-482d-425f-8aec-70096b21be3f,1935-02-09,,307-33-9962,Barbara,Williams,F,black,nonhispanic,"Synthetic City, ST",2103 Main St,Synthetic City,ST,21702,1421.2108356796248,36849.734719941574
b8af58f3-b1c2-4360-9ee8-2a39ccab184b,1935-07-21,,587-68-5549,Barbara,Jones,F,white,hispanic,"Synthetic City, ST",3086 Main St,Synthetic City,ST,88899,975.7720900482173,30239.967316359627
8ab687b2-efab-4388-9f8c-532970b36120,1935-12-03,,878-12-3601,Linda,Brown,F,white,nonhispanic,"Synthetic City, ST",4100 Main St,Synthetic City,ST,52216,1695.2138443563006,89948.75195727385
80b3afc7-6560-4016-9510-82b2536a7fe6,2007-09-07,,675-37-7941,James,Smith,M,hispanic,nonhispanic,"Synthetic City, ST",7147 Main St,Synthetic City,ST,92597,3302.4896438212227,29730.35936161259
979f77e4-730a-48cf-88fd-5d13c81e1d81,1975-09-17,,750-33-5481,Elizabeth,Brown,F,white,nonhispanic,"Synthetic City, ST",2627 Main St,Synthetic City,ST,45777,2197.9826858900688,27121.29074580557
fc3dc9a8-0ab5-41d2-bf04-1b61be95b8f3,2004-03-12,,444-64-8265,James,Smith,M,black,nonhispanic,"Synthetic City, ST",8210 Main St,Synthetic City,ST,34995,275.00537149210857,98061.84889602628
